Column1,Column10,Czech
ASCENSION_RESETRUNPUNISHMENT_REPEAT_#1_336,Don't surrender to me so willingly.,Derk
ASCENSION_RESETRUNPUNISHMENT_REPEAT_#2_882,Are you surprised? Were you expecting more pelts?,Derk
ASCENSION_RESETRUNPUNISHMENT_REPEAT_#2_909,[c:bR]Be less of a coward.[c:],Derk
ASCENSION_LESHYGRAMOPHONETRACK_744,That one...,Derk
ASCENSION_LESHYGRAMOPHONETRACK_289,stirs up memories...,Derk
ASCENSION_COPYCARDINTRO1_881,Oh no...,Derk
ASCENSION_COPYCARDINTRO1_797,I thought I had tossed this bottle in the river.,Derk
ASCENSION_COPYCARDINTRO1_REPEAT_#1_762,I apologize in advance...,Derk
ASCENSION_COPYCARDINTRO1_REPEAT_#3_604,You came across... a suspicious slime...,Derk
ASCENSION_COPYCARDINTRO1_REPEAT_#4_006,I can't allow this for much longer...,Derk
ASCENSION_COPYCARDINTRO1_REPEAT_#5_621,Just say you like the painting.,Derk
ASCENSION_COPYCARDINTRO1_REPEAT_#6_869,My patience is nearing its limits...,Derk
ASCENSION_COPYCARDINTRO1_REPEAT_#7_217,Tiresome goo...,Derk
ASCENSION_COPYCARDINTRO2_473,No! No! I will make myself useful.,Derk
ASCENSION_COPYCARDINTRO2_739,I will paint! Just like The Master!,Derk
ASCENSION_COPYCARDINTRO2_182,"Not as good as The Master, no.",Derk
ASCENSION_COPYCARDINTRO2_998,I may make some errors!,Derk
ASCENSION_COPYCARDINTRO2_646,What shall I paint for you?,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#1_371,Let me paint for you!,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#1_677,I will aim for perfection.,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#3_968,I will paint...,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#3_816,Just like The Master!,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#4_314,Please!,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#4_349,Allow me another chance!,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#5_402,I will make myself useful!,Derk
ASCENSION_COPYCARDINTRO2_REPEAT_#5_198,What shall I paint?,Derk
ASCENSION_COPYCARDEXAMINESELECTION_689,"Hmm, yes.",Derk
ASCENSION_COPYCARDEXAMINESELECTION_142,Let's see what I can do.,Derk
ASCENSION_COPYCARDEXAMINESELECTION_REPEAT_#1_973,I will attempt this!,Derk
ASCENSION_COPYCARDEXAMINESELECTION_REPEAT_#2_325,I will paint your card!,Derk
ASCENSION_COPYCARDEXAMINESELECTION_REPEAT_#3_858,I will give it a try...,Derk
ASCENSION_COPYCARDEXAMINESELECTION_REPEAT_#4_472,Hmm... Tricky...,Derk
ASCENSION_COPYCARDEXAMINESELECTION_REPEAT_#5_339,I will muster all my ability for this one...,Derk
ASCENSION_COPYCARDPRESENTRESULT_658,W-what do you think?,Derk
ASCENSION_COPYCARDPRESENTRESULT_707,Would The Master be proud?,Derk
ASCENSION_COPYCARDPRESENTRESULT_589,[c:bR]Please say yes![c:],Derk
ASCENSION_COPYCARDPRESENTRESULT_815,Is it just like your card?,Derk
ASCENSION_COPYCARDPRESENTRESULT_592,[c:bR]Is it good?[c:],Derk
ASCENSION_COPYCARDPRESENTRESULT_015,Don't make me put you away again.,Derk
ASCENSION_COPYCARDPRESENTRESULT_REPEAT_#1_462,What do you think?,Derk
ASCENSION_COPYCARDPRESENTRESULT_REPEAT_#2_198,[c:bR]Please say something![c:],Derk
ASCENSION_COPYCARDPRESENTRESULT_REPEAT_#3_029,Did I do alright?,Derk
ASCENSION_COPYCARDPRESENTRESULT_REPEAT_#4_404,I- I tried my best...,Derk
ASCENSION_HINT_MAGNIFYINGGLASSNOCARDS_712,You have no cards in your deck...,Derk
ASCENSION_HINT_MAGNIFYINGGLASSNOCARDS_REPEAT_#1_234,No. You have no cards.,Derk
ASCENSION_FOUNDMAGNIFYINGGLASS_816,The Magpie's Glass.,Derk
ASCENSION_FOUNDMAGNIFYINGGLASS_753,Take it. I may offer more of them on your journey.,Derk
ASCENSION_TRAPPERBOUGHTKNIFE_196,"Take it, I have others.",Derk
ASCENSION_TRAPPERBOUGHTKNIFE_REPEAT_#2_042,May it cut ye the finest pelt.,Derk
ASCENSION_TRAPPERBOUGHTKNIFE_REPEAT_#3_614,Sold. Use it well...,Derk
ASCENSION_TRAPPERBOUGHTKNIFE_REPEAT_#5_007,Th' knife is yers.,Derk
ASCENSION_ASCENSIONFECUNDITYNERF_739,Kaycee... did you?,Derk
ASCENSION_ASCENSIONFECUNDITYNERF_129,[c:bR]You tampered with one of my sigils.[c:],Derk
ASCENSION_ASCENSIONFECUNDITYNERF_047,You thought it too powerful no doubt. But please...,Derk
ASCENSION_ASCENSIONFECUNDITYNERF_675,[c:bR]No more of that.[c:],Derk
ASCENSION_TRADERPELTLICE_541,Your pelts...,Derk
ASCENSION_TRADERPELTLICE_661,They are riddled with [c:bR]Lice[c:]!,Derk
ASCENSION_TRADERPELTLICE_539,Use this to buy new ones.,Derk
ASCENSION_TRADERPELTLICE_REPEAT_#1_592,Your pelts... are [c:bR]lousy[c:]!,Derk
ASCENSION_TRADERPELTLICE_REPEAT_#1_095,I must give you these teeth.,Derk
ASCENSION_TRADERPELTLICE_REPEAT_#1_525,Please... burn what you have and buy more.,Derk
ASCENSION_TRADERPELTLICE_REPEAT_#3_777,Your pelts are infested.,Derk
ASCENSION_TRADERPELTLICE_REPEAT_#3_578,Take this and leave.,Derk
ASCENSION_TRADERPELTLICE_REPEAT_#4_671,How tragic. Take these.,Derk
ASCENSION_PIRATESKULLINTRO1_734,Hm?,Derk
ASCENSION_PIRATESKULLINTRO1_477,This is most peculiar.,Derk
ASCENSION_PIRATESKULLINTRO1_481,But I'll allow it.,Derk
ASCENSION_PIRATESKULLINTRO1_REPEAT_#1_307,You again?,Derk
ASCENSION_PIRATESKULLINTRO1_REPEAT_#2_283,I see. Carry on.,Derk
ASCENSION_PIRATESKULLINTRO2_554,Y-yar?,Derk
ASCENSION_PIRATESKULLINTRO2_REPEAT_#1_027,Shiver me lemons...,Derk
ASCENSION_PIRATESKULLINTRO2_REPEAT_#2_413,Yo ho ho?,Derk
ASCENSION_PIRATESKULLINTRO2_REPEAT_#2_181,Is it time again?,Derk
ASCENSION_PIRATESKULLINTRO2_REPEAT_#3_885,Ahoy?,Derk
ASCENSION_PIRATESKULLINTRO2_REPEAT_#3_306,Be it time?,Derk
ASCENSION_PIRATESKULLPRECHARGE_231,Well boil me oranges...,Derk
ASCENSION_PIRATESKULLPRECHARGE_203,Ye've almost bested me.,Derk
ASCENSION_PIRATESKULLPRECHARGE_049,But I've got ye one last trick!,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#1_049,Squeeze me lemons...,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#1_204,Yer good.,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#1_518,But I've got ye a final trick!,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#2_123,Aye... ye've played well...,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#2_415,But avast ye this!,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#3_028,Rattle me limes... yer good.,Derk
ASCENSION_PIRATESKULLPRECHARGE_REPEAT_#3_885,But allow me this final gambit...,Derk
ASCENSION_PIRATESKULLPOSTCHARGE_750,That's far enough.,Derk
ASCENSION_PIRATESKULLPOSTCHARGE_REPEAT_#1_200,Careful. That's enough.,Derk
ASCENSION_PIRATESKULLPOSTCHARGE_REPEAT_#2_625,I won't allow you to destroy my table.,Derk
ASCENSION_PIRATESKULLPOSTCHARGE_REPEAT_#3_527,That's quite enough.,Derk
ASCENSION_PIRATESKULLPOSTCHARGE_REPEAT_#4_031,Enough of that.,Derk
ASCENSION_PIRATESKULLSHIPSPAWNED_188,"Yar, me crew be the finest on the seas!",Derk
ASCENSION_PIRATESKULLSHIPSPAWNED_699,Stalwart skeles who'd never betray me!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_919,M-me crew? Mutineers?!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_427,Arrrrr! This be the last straw mate!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#1_025,Salty Daryl! How could ye!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#2_611,Browntooth Barrie? Ye too?,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#3_924,Bonnie Splinter... it can't be...,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#4_361,Freebooter Bethel? I thought better of ye.,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#5_302,"Et tu, Crazy Oakes Hayward?",Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#6_668,Ashton Swabby! Ye coward!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#7_662,Plankton Braxton... No!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#8_292,Yeller-eye Colby. Ye dog!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#9_975,Why Fishwife Nate... why?!,Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#10_019,"Four-finger Fred, ye always were a coward.",Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#11_624,"I won't miss ye, Dawg Julie.",Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#12_656,"Te thing ye were me first mate, Wicked Jones.",Derk
ASCENSION_PIRATESKULLSHIPMUTINEE_REPEAT_#13_150,"Crabby Steele, ye blaggard!",Derk
ASCENSION_PART1CARDSEXHAUSTEDSHIP_758,Yar! Ye be out of cards!,Derk
ASCENSION_PART1CARDSEXHAUSTEDSHIP_279,Full speed ahead lads!,Derk
ASCENSION_PIRATESKULLAIMCANNONS_422,Yar har har!,Derk
ASCENSION_PIRATESKULLAIMCANNONS_994,Aim...,Derk
ASCENSION_PIRATESKULLAIMCANNONS_REPEAT_#1_411,Prepare to meet me cannonballs!,Derk
ASCENSION_PIRATESKULLAIMCANNONS_REPEAT_#2_220,Hold steady lads!,Derk
ASCENSION_PIRATESKULLAIMCANNONS_REPEAT_#2_130,Prepare to fire!,Derk
ASCENSION_PIRATESKULLAIMCANNONS_REPEAT_#3_754,Me cannons be like me lemon juicer.,Derk
ASCENSION_PIRATESKULLAIMCANNONS_REPEAT_#3_694,Always ready to fire!,Derk
ASCENSION_PIRATESKULLRODENTPACK_939,Blast! Me ship is full o' rodents!,Derk
ASCENSION_PIRATESKULLRODENTPACK_REPEAT_#1_077,Yar... me ship be riddled with vermin.,Derk
ASCENSION_PIRATESKULLRODENTPACK_REPEAT_#2_788,Me ship! It be chock full o' rodents!,Derk
ASCENSION_PIRATESKULLRODENTPACK_REPEAT_#3_967,Be damned! Vermin all about!,Derk
ASCENSION_PIRATESKULLINTRO3_328,Me dream to be a scurvy boss upon the seven seas?,Derk
ASCENSION_PIRATESKULLINTRO3_REPEAT_#1_005,Another chance to ride the waves... upon the seven seas?,Derk
ASCENSION_PIRATESKULLINTRO3_REPEAT_#2_405,"A chance again to surf the tides, with me fine hearties?",Derk
ASCENSION_PIRATESKULLINTRO3_REPEAT_#3_823,"Another go, a yo ho ho, again upon the seas?",Derk
ASCENSION_PIRATESKULLINTRO4_975,Avast ye!,Derk
ASCENSION_PIRATESKULLINTRO4_REPEAT_#1_073,Batten down th' hatches!,Derk
ASCENSION_PIRATESKULLINTRO4_REPEAT_#2_773,Yer next stop? Th' briny deep!,Derk
ASCENSION_PIRATESKULLINTRO4_REPEAT_#3_256,Dead Challengers tell no tales!,Derk
ASCENSION_PIRATESKULLINTRO4_REPEAT_#4_283,Man the cannons me hearties!,Derk
ASCENSION_PIRATESKULLINTRO4_REPEAT_#5_481,"Avast ye, scallywag!",Derk
ASCENSION_PIRATESKULLSHIPDESTROYED_763,The Limoncello is sunk?,Derk
ASCENSION_PIRATESKULLSHIPDESTROYED_761,"By ye, a lowly landlubber?",Derk
ASCENSION_PIRATESKULLSHIPDESTROYED_REPEAT_#1_809,I can scarce believe it.,Derk
ASCENSION_PIRATESKULLSHIPDESTROYED_REPEAT_#1_216,What have ye done?,Derk
ASCENSION_PIRATESKULLSHIPDESTROYED_REPEAT_#2_541,Me hearties? Me crew?,Derk
BUYPELTSSEQUENCER_156,You don't even have room for it.,Derk
BUYPELTSSEQUENCER_329,Hmmf! For my knife you'll need more.,Derk
BUYPELTSSEQUENCER_541,You couldn't afford it... So you left it out of respect.,Derk
DISKDRIVEMODSEQUENCER_387_M,[c:bR]What?[c:] You have no valid choices at all?,Derk
DISKDRIVEMODSEQUENCER_387_F,,Derk
DISKDRIVEMODSEQUENCER_455_M,[c:bR]!?![c:],Derk
DISKDRIVEMODSEQUENCER_455_F,,Derk
ASCENSIONCARDSSCREEN_021,CARD LOCKED,Derk
ASCENSIONCHALLENGEDISPLAYER_393,+{0} CHALLENGE POINTS,Derk
ASCENSIONCHALLENGEDISPLAYER_046,CHALLENGE LOCKED,Derk
ASCENSIONCHALLENGESCREEN_118,{0} ENABLED,Derk
ASCENSIONCHALLENGESCREEN_363,{0} DISABLED,Derk
ASCENSIONCHALLENGESCREEN_542,{0} Challenge Points Added,Derk
ASCENSIONCHALLENGESCREEN_233,{0} Challenge Points Subtracted,Derk
ASCENSIONCHALLENGESCREEN_905,WARNING(!) Lvl Reqs EXCEEDED,Derk
ASCENSIONCHALLENGESCREEN_440,Lvl Reqs Met,Derk
ASCENSIONCHALLENGESCREEN_305,Lvl Reqs NOT MET,Derk
ASCENSIONCHALLENGESCREEN_874,START RUN,Derk
ASCENSIONJOURNALSUMMARYSCREEN_072,ENTRY #{0},Derk
ASCENSIONRUNENDSCREEN_486,DEFEAT...,Derk
ASCENSIONRUNENDSCREEN_162,VICTORY,Derk
ASCENSIONRUNENDSCREEN_673,RETRY RUN (SAME CONFIG),Derk
CHALLENGEACTIVATIONUI_613,CHALLENGE TRIGGERED: {0},Derk
CHALLENGEACTIVATIONUI_180,Activating Challenge: {0} {1}%,Derk
CHALLENGEACTIVATIONUI_866,CHALLENGE ACTIVATED: {0},Derk
CHALLENGELEVELTEXT_032,(EXCEEDED!),Derk
CHALLENGELEVELTEXT_951,Challenge Level: {0},Derk
CHALLENGELEVELTEXT_036,ALL CHALLENGE LEVELS CLEARED!,Derk
CHALLENGELEVELTEXT_521,Challenge Points: {0},Derk
RUNINFOUIBAR_505,MAP #{0},Derk
CREATEBELLS_114,Blocked on both sides. No Chimes this time.,Derk
CREATEDAMS_106,Blocked on both sides. No Dams for your Beaver.,Derk
DRAWCOPY_294,DEPLOY SIGIL NERF: FECUNDITY,Derk
DRAWCOPY_085,RemoveSigilFromCopy(),Derk
DRAWCOPY_428,// It had to be done.,Derk
DEFAULTDEATHCARDS_731,Jonah,Derk
DEFAULTDEATHCARDS_978,Kevin,Derk
DEFAULTDEATHCARDS_100,Sean,Derk
DEFAULTDEATHCARDS_237,Tamara,Derk
DEFAULTDEATHCARDS_060,Daniel,Derk
DEFAULTDEATHCARDS_650,Cody,Derk
DEFAULTDEATHCARDS_833,David,Derk
DEFAULTDEATHCARDS_374,Tahnee,Derk
DEFAULTDEATHCARDS_737,Berke,Derk
ASCENSIONSTAT_992,Victories,Derk
ASCENSIONSTAT_553,Defeats,Derk
ASCENSIONSTAT_085,Bosses Defeated,Derk
ASCENSIONSTAT_909,Cards Drawn,Derk
ASCENSIONSTAT_769,Most Scales Damage In 1 Turn,Derk
ASCENSIONSTAT_041,Most Bones Held,Derk
ASCENSIONSTAT_497,Squirrels Harmed,Derk
ASCENSIONSTAT_757,Sacrifices Made,Derk
ASCENSIONSTAT_598,Pelts Traded,Derk
ASCENSIONSTAT_492,Teeth Pulled,Derk
ASCENSIONSTAT_826,Mantis Gods Picked,Derk
ASCENSIONSTAT_815,Misplays,Derk
PIRATESKULLBATTLESEQUENCER_366,FIRE!,Derk
PIRATESKULLBOSSOPPONENT_123,Ye scurvy dog...,Derk
PIRATESKULLBOSSOPPONENT_821,Yar?,Derk
CREATEEGG_RULEBOOKNAME_296,Brood Parasite,Derk
CREATEEGG_RULEBOOKDESCRIPTION_523,"When [creature] is played, an Egg is created on the opposing space.",Derk
CREATEEGG_TEXT_311,That poor chick never had a chance...,Derk
DOUBLESTRIKE_RULEBOOKNAME_425,Double Strike,Derk
DOUBLESTRIKE_RULEBOOKDESCRIPTION_490,[creature] will strike the opposing space an extra time when attacking.,Derk
GAINATTACKONKILL_RULEBOOKNAME_440,Blood Lust,Derk
GAINATTACKONKILL_RULEBOOKDESCRIPTION_424,"When [creature] attacks an opposing creature and it perishes, this card gains 1 power.",Derk
GAINATTACKONKILL_TEXT_110,A gruesome way to grow...,Derk
HYDRAEGG_RULEBOOKNAME_854,Finical Hatchling,Derk
HYDRAEGG_RULEBOOKDESCRIPTION_431,"[creature] hatches when drawn if the numbers 1 to 5 are represented in the health of creatures in your deck, and in their power, and if there is a creature of each tribe in your deck.",Derk
MADEOFSTONE_RULEBOOKNAME_172,Made Of Stone,Derk
MADEOFSTONE_RULEBOOKDESCRIPTION_563,[creature] is immune to the effects of Touch of Death and Stinky.,Derk
MORSEL_RULEBOOKNAME_777,Morsel,Derk
MORSEL_RULEBOOKDESCRIPTION_148,"When [creature] is sacrificed, it adds its stat values to the card it was sacrificed for.",Derk
OPPONENTBONES_RULEBOOKNAME_606,Scavenger,Derk
OPPONENTBONES_RULEBOOKDESCRIPTION_070,"While [creature] is on the board, opposing creatures also provide bones when perishing.",Derk
OPPONENTBONES_TEXT_974,[c:bR]Get your paws off of my creature's bones![c:],Derk
STRAFESWAP_RULEBOOKNAME_420,Rampager,Derk
STRAFESWAP_RULEBOOKDESCRIPTION_165,"At the end of the owner's turn, [creature] will move in the direction inscribed in the sigil. Creatures in the way will be thrown back behind it.",Derk
STRAFESWAP_TEXT_463,I do not envy those that stand in the Bull's way...,Derk
CHALLENGE_ALLTOTEMS_DESCRIPTION_807,All regular battles are replaced with totem battles.,Derk
CHALLENGE_ALLTOTEMS_TITLE_709,All Totem Battles,Derk
CHALLENGE_ANNOYINGSTARTERDECK_DESCRIPTION_647,Cards in starting deck have the Annoying sigil.,Derk
CHALLENGE_ANNOYINGSTARTERDECK_TITLE_115,Annoying Starters,Derk
CHALLENGE_BASEDIFFICULTY_DESCRIPTION_242,More and stronger opposing creatures in all battles.,Derk
CHALLENGE_BASEDIFFICULTY_TITLE_537,More Difficult,Derk
CHALLENGE_BOSSTOTEMS_DESCRIPTION_950,Boss battles are also totem battles.,Derk
CHALLENGE_BOSSTOTEMS_TITLE_731,Boss Totems,Derk
CHALLENGE_EXPENSIVEPELTS_DESCRIPTION_158,The Trapper's pelts cost more.,Derk
CHALLENGE_EXPENSIVEPELTS_TITLE_850,Pricey Pelts,Derk
CHALLENGE_FINALBOSS_DESCRIPTION_836,Leshy is replaced as the final boss of the run. Heave. Ho.,Derk
CHALLENGE_FINALBOSS_TITLE_299,Final Boss,Derk
CHALLENGE_GRIZZLYBOSSES_DESCRIPTION_688,Grizzlies appear during the first 3 boss battles.,Derk
CHALLENGE_GRIZZLYBOSSES_TITLE_964,Grizzly Bosses,Derk
CHALLENGE_LESSCONSUMABLES_DESCRIPTION_354,Your pack can hold 1 less item.,Derk
CHALLENGE_LESSCONSUMABLES_TITLE_339,Smaller Backpack,Derk
CHALLENGE_NOBOSSRARES_DESCRIPTION_112,Bosses award regular cards instead of rares.,Derk
CHALLENGE_NOBOSSRARES_TITLE_498,No Boss Rares,Derk
CHALLENGE_NOCLOVER_DESCRIPTION_800,You may not re-roll card choices.,Derk
CHALLENGE_NOCLOVER_TITLE_486,No Clover,Derk
CHALLENGE_NOHOOK_DESCRIPTION_291,You do not start with the Fish Hook item.,Derk
CHALLENGE_NOHOOK_TITLE_035,No Hook,Derk
CHALLENGE_ONELIFE_DESCRIPTION_540,You are limited to 1 life.,Derk
CHALLENGE_ONELIFE_TITLE_903,Single Candle,Derk
CHALLENGE_SQUIRRELFISH_DESCRIPTION_503,Your squirrels have the Waterborne sigil.,Derk
CHALLENGE_SQUIRRELFISH_TITLE_073,Squirrel Fish,Derk
CHALLENGE_STARTINGDAMAGE_DESCRIPTION_926,Start all battles with 1 damage on your side of the scales.,Derk
CHALLENGE_STARTINGDAMAGE_TITLE_695,Tipped Scales,Derk
ENTRY1_BODYTEXT1_904,OK I need to write this down NOW so I don't go to sleep and tell myself I dreamt it.,Derk
ENTRY1_BODYTEXT2_628,I'm working late and testing the latest build and out of nowhere The Angler starts FREAKING OUT. Like he pulled something up out of the river with his hook then he GETS UP and WALKS. There is no walk animation for this character! WTF?! He walked right into the cabin. I followed him in and couldn't find him. Leshy had some new dialogue lines that I CANNOT FIND IN THE DIALOGUE FILE. He said something about some OLD_DATA and how The Angler served him well or something.,Derk
ENTRY1_BODYTEXT3_978,I'm so tired that I'm already wondering if I made this up.,Derk
ENTRY10_BODYTEXT1_511,Last night I brought the disk with me on a walk around the seawall and was THIS close to just chucking it out into the water.,Derk
ENTRY10_BODYTEXT2_752,"If I'm right the Karnoffel Code is still out there and the machine is, incredibly, still ready to accept it. Destroy the disk, no one finds the Code, and no one can blow up half of Europe. Right? But I saw an otter which made me think of Leshy. Maybe we need the Code to DISarm the machine? Could that be right? I can't be sure.",Derk
ENTRY10_BODYTEXT3_492,I went home.,Derk
ENTRY11_BODYTEXT1_342,<DATA CORRUPTED. FOR ANY QUALITY CONCERNS PLEASE CONTACT KAMINSKI DATA STORAGE MFG.>,Derk
ENTRY12_BODYTEXT1_197,Call from Mr. Kaminski at 9:45 pm. What the hell is wrong with this guy? He wants all the sample disks back at the factory NOW. What does he know? NAH TICK MASS he kept saying.,Derk
ENTRY12_BODYTEXT2_477,"I'm done with all of this but I can't bring myself to destroy this disk, I'm sorry. I've got a little wooden box and I'm gonna bury it with the disk inside. I'm writing the coords down and who knows maybe I'll burn them later. Leshy will thank me. The world may not.",Derk
ENTRY12_BODYTEXT3_487,Goodbye for now <3,Derk
ENTRY13_BODYTEXT1_382,"No one will ever play this mod and, the way things are looking, they might never even play this game. But I'm gonna indulge in a fantasy.",Derk
ENTRY13_BODYTEXT2_138,Thousands of players play it and love it. They each find different reasons to love it and even love its imperfections. They make music and art about it that makes me see my own work in a different way. But even a simple comment can have this effect. It makes me feel like all my work mattered and then some. I am overflowing with gratitude.,Derk
ENTRY13_BODYTEXT3_576,"...Well, time to finish up the Squirrel Fish challenge. Maybe I'll hit up Comics Land later.",Derk
ENTRY2_BODYTEXT1_419,So I woke up and damn near lost my mind. I tried to recreate that bug with The Angler over and over and nothing weird was happening. Then I realized I was testing on a different disk! So I popped in the same disk as last night and HOLY SHIT. Leshy went 3D. What does that mean? I barely even know. Maybe I AM crazy. The entire game is different. Leshy took over and it's 3D. I don't know anyone who would listen to me about this.,Derk
ENTRY3_BODYTEXT1_456,I've been playing this... new... Inscryption now for a few days. Work has been unproductive. I emailed some of the other devs - kinda probing to see if they know anything about this without appearing crazy. No dice.,Derk
ENTRY3_BODYTEXT2_454,The strange thing? The game is fun. Like it's actually a good game. But stranger still? Leshy. He talks to the Challenger almost as if he's talking to ME. It's freaky but not altogether unwelcome - I could use a friend.,Derk
ENTRY4_BODYTEXT1_930,I scoured the disk last night looking for some kind of explanation. And I found some really wild stuff. It made me think... what is the OLD_DATA and why does Leshy only talk about it when he's wearing The Woodcarver's mask?,Derk
ENTRY4_BODYTEXT2_558,I found some log from Mr. Kaminski. It was pretty clear when I met him that the guy had issues... but he seemed to be saying in this log that the entire development of Inscryption was a cover. For what? How infuriating if true.,Derk
ENTRY4_BODYTEXT3_436,Time to start another run I guess.,Derk
ENTRY5_BODYTEXT1_800,I'm addicted to Leshy's Inscryption.,Derk
ENTRY5_BODYTEXT2_758,It's far from perfect though. Some really unbalanced shit in here to be honest. I have my Ouroboros up to over a hundred thanks to the stupidly broken Fecundity sigil combo.,Derk
ENTRY5_BODYTEXT3_858,I decided that I'm going to work on making this balanced. And maybe a bit of an actual challenge? I'm making a mod! I wonder what Leshy will think.,Derk
ENTRY6_BODYTEXT1_202,Work on the mod continues. I was appalled to find that Leshy chose to use the Kaycee Hobbes' ghoul skull as a trinket on his shelf. He fills it with teeth for the Trapper after every boss... Kinda lame because it's tedious to keep getting up from the table just to collect the teeth. I'll have to hack that out. He'll hate me for it.,Derk
ENTRY7_BODYTEXT1_127,"Some nights I mod, some nights I dig. I dig deeper into this log file and find things I sometimes wish I hadn't. This isn't just some disk Kaminski used to vent his workplace frustrations. This is like some real shit.",Derk
ENTRY7_BODYTEXT2_400,Every once in a while I get some context from The Woodcarver and it's chilling. This could all be bunk... or there could be a doomsday machine under Berlin armed by a code hidden on a pack of cards.,Derk
ENTRY7_BODYTEXT3_807,In other news I just finished implementing the Boss Totems challenge.,Derk
ENTRY8_BODYTEXT1_144,I barely leave the apartment save for the odd dinner out with mom... but last night was an exception. I went to Comics Land to play a Secrets of Legendaria draft. Is it weird that I brought the disk with me? I felt uncomfortable being apart from it.,Derk
ENTRY8_BODYTEXT2_451,I ended up ripping a foil Sweaty Dragon but lost the first match to this weird dude who wanted to record it for his YouTube channel. Like he actually brought a camcorder on a shaky looking tripod to the shop! How is that allowed?!,Derk
ENTRY9_BODYTEXT1_320,Today I found out what happened to P03... Leshy turned The Scrybe of Technology into a Stoat card. I found the card on the shelf below the safe and laughed right out loud when it told me it was P03 and needed help. I handed it over to Leshy who was less amused. I guess this is the fate that the other Scrybes met... though I haven't seen them yet.,Derk
FREEREPTILES_TITLE_890,Free Reptiles,Derk
HYDRAEGGS_TITLE_597,Eggs,Derk
MANTISGOD_TITLE_947,One True God,Derk
MOOSEBLOOD_TITLE_509,Moose Blood,Derk
SUBMERGEBIRDS_TITLE_834,Submersibles,Derk
VANILLA_TITLE_397,Vanilla,Derk
!GIANTCARD_SHIP_DISPLAYEDNAME_169,The Limoncello,Derk
MOLESEAMAN_DISPLAYEDNAME_591,Mole Seaman,Derk
SKELETONPARROT_DISPLAYEDNAME_379,Zombie Parrot,Derk
ANTFLYING_DISPLAYEDNAME_506,Flying Ant,Derk
ANTFLYING_DESCRIPTION_324,The Flying Ant. Its diligence is matched only by its grounded cousin.,Derk
AQUASQUIRREL_DISPLAYEDNAME_435,Aquasquirrel,Derk
BULL_DISPLAYEDNAME_510,Wild Bull,Derk
BULL_DESCRIPTION_785,The reckless Wild Bull. Anything in its path is flung over its ponderous skull.,Derk
CUCKOO_DISPLAYEDNAME_484,Cuckoo,Derk
CUCKOO_DESCRIPTION_994,That infanticidal Cuckoo... It chokes up the board with the broken eggs of its victims.,Derk
DIREWOLF_DISPLAYEDNAME_766,Dire Wolf,Derk
DIREWOLF_DESCRIPTION_968,The unrelenting Dire Wolf. Those lucky enough to survive its first attack may expect another...,Derk
